Gene1,Gene2,Score
HOXA13,FOXJ2,2.011129e-11
HOXD10,RBSN,2.006359e-11
HNF1A,IRF4,1.9989371e-11
CENPA,NR2F2,1.9960453e-11
EBF2,ESRRB,1.9951587e-11
TEF,TFAP2A,1.9943826e-11
EBF2,SNAI3,1.9895344e-11
HOXD10,RARB,1.9774698e-11
VENTX,ZFP57,1.976331e-11
TBX1,RARB,1.9757205e-11
TCF21,ZKSCAN3,1.9736076e-11
MYCN,GATA5,1.9724146e-11
PRDM13,HOXD13,1.9711585e-11
IKZF1,ETS2,1.9647436e-11
TBX22,GLI4,1.957797e-11
FOXO3,JRK,1.9524642e-11
GLI4,LHX4,1.9507482e-11
GLI4,LHX4,1.9507482e-11
FOXA1,IRF4,1.9493573e-11
POU3F3,NR1H4,1.9488815e-11
SCML4,TCF21,1.9439436e-11
HOXA13,NR1H4,1.943599e-11
FOXO3,TFAP2A,1.9382976e-11
TBX22,ZKSCAN3,1.9373513e-11
TFAP2A,NANOG,1.9297763e-11
TCF21,RARB,1.9284884e-11
HOXD10,ZNF316,1.9271133e-11
ZNF316,ESR2,1.9258565e-11
TBX1,USF3,1.924439e-11
SCML4,PAX9,1.9225094e-11
NCOA3,FOXJ2,1.9173716e-11
IKZF1,GFI1B,1.9173498e-11
SNAI3,SHOX,1.9170901e-11
TBX1,FOXR2,1.9129042e-11
POU3F3,HOXD3,1.9124554e-11
NR5A2,HOXD13,1.9117116e-11
MTERF3,IRF4,1.9108184e-11
DLX4,RARB,1.9082543e-11
DLX4,HOXA3,1.9068355e-11
TEF,ZNF579,1.9050614e-11
TBX1,SCML4,1.9036158e-11
POU3F3,NR1H4,1.9026754e-11
MYCN,TCF21,1.9001006e-11
IKZF1,RARB,1.8992637e-11
POU3F3,TCF21,1.8979455e-11
GLI4,ZNF316,1.8975727e-11
GLI4,ZNF316,1.8975727e-11
TBX1,TLX3,1.8972e-11
IKZF1,ZNF672,1.8927832e-11
FOXJ2,HOXD13,1.890348e-11
TLX3,IRF4,1.8896556e-11
ESR2,NR2F2,1.8880885e-11
HOXA13,ESR2,1.8876995e-11
ANHX,ZFP57,1.8845986e-11
PAX3,ESR2,1.8809105e-11
MYCN,ISX,1.8791893e-11
NR1I3,NR1I2,1.875004e-11
NR1I3,SCML4,1.8723807e-11
CHAMP1,TFAP2A,1.8720093e-11
NR1I3,FOXK1,1.870785e-11
FOXR2,SHOX,1.8706495e-11
TEF,ZFP57,1.8696293e-11
TCF21,SHOX,1.869608e-11
ELF5,NR2F2,1.8686988e-11
EBF2,TBX3,1.8630366e-11
TCF21,CENPA,1.858065e-11
TBX1,MTERF3,1.8516754e-11
USF3,GATA5,1.8515696e-11
IKZF1,RARB,1.8513434e-11
SCML4,USF3,1.849113e-11
TEF,LHX4,1.8435843e-11
TBX1,LHX4,1.8418584e-11
SCML4,SHOX,1.8382436e-11
EBF2,PAX3,1.837441e-11
EBF2,ZNF316,1.8315764e-11
EBF2,ZNF391,1.8269185e-11
ESR2,SHOX,1.8238338e-11
VENTX,LHX4,1.8221267e-11
NR1I3,ZSCAN30,1.8217131e-11
TEF,ZNF800,1.814881e-11
USF3,TCF21,1.8140918e-11
POU3F3,NR5A2,1.8065818e-11
IKZF1,ETS2,1.8044363e-11
RARB,HOXA13,1.8000362e-11
POU3F3,ESR2,1.7992227e-11
PGR,NANOG,1.7991747e-11
LHX4,IRF4,1.7986394e-11
OTP,NCOA3,1.7983514e-11
GLI4,LHX4,1.7946027e-11
GLI4,LHX4,1.7946027e-11
ZFP90,IRF4,1.7933058e-11
ZNF672,TFAP2A,1.7907184e-11
DLX4,TBX3,1.7905852e-11
ZNF215,HOXD13,1.7904452e-11
JRK,HNF1A,1.7902164e-11
EBF2,ETS2,1.785262e-11
ANHX,LHX4,1.7849045e-11
JRK,ZFP90,1.7835568e-11
HOXD10,ZNF578,1.7834038e-11
EBF2,FOXR2,1.7808442e-11
ZNF85,JRK,1.7772237e-11
HOXD10,PAX3,1.7727481e-11
EBF2,NR1H4,1.767353e-11
GLI4,TCF21,1.7665307e-11
GLI4,TCF21,1.7665307e-11
HNF4A,FOXO3,1.7662611e-11
EBF2,SCML4,1.764675e-11
PGR,TCF21,1.7594624e-11
IKZF1,HNF1A,1.755249e-11
RARB,NR2F2,1.7552156e-11
TBX1,ZNF543,1.7503513e-11
ESR2,HOXD13,1.7482626e-11
EBF2,NR1H4,1.7477492e-11
FOXK1,ESR2,1.7477358e-11
HOXA13,NR1H4,1.744878e-11
GFI1B,JRK,1.7431815e-11
USF3,ZFP90,1.7427062e-11
PAX3,IRF4,1.7415796e-11
EBF2,HOXA13,1.7409452e-11
ZNF672,JRK,1.7398432e-11
ANHX,ZNF579,1.7393389e-11
TCF21,RARB,1.7384169e-11
TCF21,NR1I3,1.733642e-11
ZNF28,ISX,1.733057e-11
LHX4,TP63,1.7323034e-11
ESRRB,FOXJ2,1.7320027e-11
ZNF560,RARB,1.7288738e-11
HOXD10,NR1H4,1.7285144e-11
EBF2,ZNF578,1.7269393e-11
USF3,PAX3,1.726903e-11
TCF21,TBX3,1.7215129e-11
TCF21,ESR2,1.7152365e-11
TCF21,ZKSCAN3,1.712278e-11
ZNF560,TCF21,1.709749e-11
ZNF215,ZNF578,1.7094588e-11
SCML4,NCOA3,1.7094524e-11
VENTX,ZNF579,1.7073733e-11
IKZF1,SRCAP,1.7064584e-11
TCF21,ZNF492,1.7055343e-11
IKZF1,TCF21,1.7031645e-11
TFAP2A,SRCAP,1.7016059e-11
GLI4,PAX3,1.6965956e-11
GLI4,PAX3,1.6965956e-11
ZNF215,SCML4,1.693886e-11
JRK,ZNF543,1.6937859e-11
ESRRB,ESR2,1.6913033e-11
SCML4,FOXG1,1.6891306e-11
HOXD10,FOXA1,1.6885217e-11
TBX1,HOXD12,1.6871664e-11
NR1H4,ZNF85,1.684324e-11
DLX4,CENPA,1.6779304e-11
TBX1,TCF21,1.6767115e-11
NR1H4,GFI1B,1.6740751e-11
USF3,MTERF3,1.6737845e-11
USF3,HNF1A,1.6726644e-11
HOXD12,IRF4,1.6715162e-11
EBF2,TCF21,1.669907e-11
LHX4,IRF4,1.6692987e-11
TEF,ISX,1.6692031e-11
HNF4A,FOXO3,1.667997e-11
EBF2,FOXK1,1.6657682e-11
HNF4A,ETS2,1.6615542e-11
DLX4,IKZF3,1.6612786e-11
ZNF579,TFAP2A,1.6607115e-11
HOXD10,LHX4,1.659771e-11
USF3,HOXD12,1.6575439e-11
PAX9,ESR2,1.657136e-11
NR5A2,FOXJ2,1.6550228e-11
IKZF1,GATA5,1.6545872e-11
NR1I3,NR2F2,1.6540288e-11
TCF21,ESR2,1.6469206e-11
NFIX,ZFP57,1.6441648e-11
SCML4,IRF4,1.6428671e-11
TCF21,CENPA,1.6274974e-11
CENPA,HOXA13,1.6244488e-11
TCF21,ZKSCAN3,1.6242877e-11
TBX22,FOXO3,1.6238323e-11
GLI4,ZNF391,1.6219597e-11
GLI4,ZNF391,1.6219597e-11
SCML4,ESR2,1.621771e-11
IRF4,ESR2,1.61848e-11
ELF5,NR2F2,1.6184429e-11
HOXD3,ESR2,1.6156578e-11
ZNF445,ZFP57,1.6121117e-11
ZNF579,ZNF800,1.6097058e-11
POU3F3,TCF21,1.608733e-11
PAX3,HOXA13,1.6045101e-11
TBX22,ETS2,1.6023906e-11
IRF4,FOXG1,1.6020667e-11
EBF2,ESR2,1.6018253e-11
POU3F3,HOXD13,1.6005123e-11
HOXD10,ZFP90,1.5963415e-11
USF3,NEUROG1,1.5939926e-11
ZNF391,ESR2,1.5914409e-11
DLX4,ESR2,1.5908701e-11
LHX4,ZNF41,1.5884356e-11
SCML4,RBSN,1.5873573e-11
EBF2,ESRRB,1.5871363e-11
EBF2,ZFP90,1.5839791e-11
NR1H4,SRCAP,1.5838945e-11
TBX1,NR1H4,1.5837828e-11
DLX4,ELF5,1.583215e-11
HNF4A,ZNF85,1.5801648e-11
HOXD10,FOXA1,1.5787701e-11
USF3,TLX3,1.5713318e-11
MYCN,FOXA1,1.5674104e-11
EBF2,IRF4,1.5662898e-11
MYCN,HNF1A,1.562861e-11
ZNF28,TFAP2A,1.5619103e-11
NANOG,JRK,1.557353e-11
EBF2,LHX4,1.5558565e-11
NR1H4,ZNF429,1.5553848e-11
SCML4,BNC1,1.555109e-11
ISX,TFAP2A,1.555017e-11
IKZF1,PAX3,1.5539348e-11
EBF2,PAX9,1.5501515e-11
ESR2,ESR2,1.5466371e-11
TBX22,FOXO3,1.54554e-11
NR1I3,HOXA13,1.5413951e-11
TBX1,ESR2,1.5395263e-11
EBF2,HOXD3,1.5373373e-11
ZNF215,SCML4,1.5343494e-11
TCF21,SHOX,1.533963e-11
HOXD10,HOXA13,1.5326296e-11
TBX1,TCF21,1.5305058e-11
ZNF215,FOXR2,1.529467e-11
PRDM5,ESR2,1.528729e-11
ZNF560,SCML4,1.5283762e-11
SCML4,FOXJ2,1.5275836e-11
HOXA13,ESR2,1.5244545e-11
LHX4,TP63,1.5191485e-11
TCF21,ZNF492,1.518051e-11
TFAP2A,NEUROG1,1.5145456e-11
TCF21,ESR2,1.5123142e-11
NFIX,LHX4,1.508215e-11
ZNF429,JRK,1.50787e-11
IKZF1,TLX3,1.5070332e-11
MYCN,FOXA1,1.50647e-11
TFAP2A,TCF21,1.5058094e-11
NR1I3,ESRRB,1.504391e-11
MYCN,MTERF3,1.5018566e-11
TBX1,NR1H4,1.4998586e-11
USF3,ZNF543,1.4978917e-11
MYCN,TLX3,1.4953655e-11
HNF4A,ZNF672,1.4946211e-11
USF3,ZNF391,1.4912554e-11
HOXD10,HOXD3,1.484824e-11
NR1H4,FOXA1,1.4836944e-11
IKZF1,MTERF3,1.4803814e-11
TCF21,ZNF492,1.4787305e-11
ZNF215,NR1H4,1.4777268e-11
NR1H4,FOXA1,1.474759e-11
NEUROG1,NR2F2,1.4736344e-11
ESR2,HOXA13,1.4733926e-11
EBF2,HOXD13,1.470428e-11
LHX4,HOXB1,1.4703102e-11
ZNF445,LHX4,1.466988e-11
ZNF215,SNAI3,1.4649719e-11
EBF2,HOXA13,1.4646617e-11
SCML4,HOXA13,1.4634025e-11
IKZF1,FOXG1,1.4622612e-11
EBF2,PRDM5,1.4612409e-11
HOXA13,HOXD13,1.460962e-11
TBX1,ZNF544,1.4594303e-11
EBF2,NR5A2,1.4588431e-11
IKZF1,SRCAP,1.4545228e-11
TBX1,HNF1A,1.4542453e-11
TCF21,IRF4,1.4534744e-11
HOXD10,FOXK1,1.4519532e-11
NR5A2,ESR2,1.4494711e-11
EBF2,HOXD3,1.4474765e-11
ZNF316,IRF4,1.4467809e-11
HNF1A,IRF4,1.4454542e-11
EBF2,TCF21,1.44329704e-11
IKZF1,LHX4,1.4426337e-11
TBX1,ZNF316,1.4417892e-11
JRK,PAX3,1.4411789e-11
LHX4,TFAP2A,1.4379937e-11
LHX4,HOXD10,1.437385e-11
BNC1,ESR2,1.4360752e-11
TEF,IKZF3,1.4358588e-11
ZNF28,ZNF800,1.43511964e-11
USF3,ZNF316,1.4321965e-11
HOXD10,PAX9,1.4293827e-11
GLI4,HNF1A,1.4273258e-11
GLI4,HNF1A,1.4273258e-11
NR5A2,ESR2,1.4257043e-11
DLX4,TBX3,1.4252991e-11
LHX4,CRX,1.4241251e-11
IKZF1,TCF21,1.4235603e-11
SCML4,NR1H4,1.4215741e-11
HOXD10,IRF4,1.4182673e-11
TCF21,NR1I3,1.416194e-11
ZNF28,ZFP57,1.4160589e-11
HNF4A,GFI1B,1.4102747e-11
ZSCAN30,ESR2,1.40838756e-11
LHX4,ZNF800,1.40730014e-11
TBX1,FOXA1,1.4066909e-11
MYCN,HOXD12,1.40662915e-11
USF3,LHX4,1.4050874e-11
DLX4,ELF5,1.404214e-11
NFIX,ZNF579,1.4041737e-11
ZNF28,ZNF579,1.4021531e-11
HOXD10,ZNF578,1.4000926e-11
HNF4A,ZNF429,1.399105e-11
EBF2,FOXA1,1.3988249e-11
GLI4,ZNF543,1.3926513e-11
GLI4,ZNF543,1.3926513e-11
NR1H4,ZNF85,1.3862405e-11
SNAI3,ESR2,1.3851754e-11
DLX4,NR1I3,1.3839209e-11
HOXD10,PRDM5,1.3813683e-11
ZNF28,LHX4,1.3798645e-11
GLI4,ZFP90,1.3792121e-11
GLI4,ZFP90,1.3792121e-11
ZFP57,TFAP2A,1.37777125e-11
EBF2,TCF21,1.3773088e-11
ESR2,SHOX,1.3770723e-11
IKZF1,HNF1A,1.373091e-11
TBX22,ZNF672,1.37307275e-11
TBX1,SCML4,1.3712511e-11
MYCN,LHX4,1.3667834e-11
EBF2,BNC1,1.363937e-11
HNF4A,NANOG,1.3626004e-11
SCML4,ZSCAN30,1.3575367e-11
IKZF1,HOXD12,1.3567343e-11
EBF2,NR5A2,1.3566282e-11
TFAP2A,FOXA1,1.3564161e-11
TBX22,ZNF85,1.355348e-11
ZFP57,ZNF800,1.3548956e-11
SNAI3,FOXJ2,1.3510273e-11
NR1H4,NANOG,1.3510041e-11
ZNF445,ZNF579,1.3502159e-11
HOXD10,ESRRB,1.3461453e-11
MYCN,PAX3,1.3450493e-11
TFAP2A,GATA5,1.3444363e-11
IKZF1,ZNF543,1.331663e-11
EBF2,ZSCAN30,1.330952e-11
EBF2,ESR2,1.3305003e-11
USF3,PAX3,1.3304546e-11
ZKSCAN3,NR2F2,1.3286085e-11
TBX1,FOXA1,1.32457266e-11
TCF21,HOXA3,1.3206802e-11
TFAP2A,FOXA1,1.3200657e-11
EBF2,ISX,1.3182138e-11
NR1I3,ESRRB,1.317882e-11
TCF21,FOXJ2,1.311115e-11
SCML4,FOXK1,1.31088e-11
EBF2,USF3,1.3106925e-11
ESRRB,ESR2,1.3076337e-11
FOXR2,FOXJ2,1.30737435e-11
ESR2,FOXJ2,1.3055777e-11
TCF21,RARB,1.3026971e-11
ZNF560,IKZF3,1.3022326e-11
TCF21,ESR2,1.3011973e-11
EBF2,RARB,1.3003587e-11
ZNF85,NR2F2,1.2963715e-11
CHAMP1,ESR2,1.29608485e-11
GLI4,NR2F2,1.2950889e-11
TCF21,PAX9,1.2946889e-11
ZNF215,ESR2,1.2946666e-11
TBX1,RBSN,1.2945383e-11
EBF2,FOXA1,1.2936791e-11
ZNF391,IRF4,1.2911599e-11
TBX1,NR1I2,1.2881885e-11
ZNF215,TCF21,1.28485365e-11
EBF2,IKZF3,1.283411e-11
SCML4,FOXJ2,1.2830096e-11
NR1H4,TCF21,1.2774837e-11
ZNF28,IKZF3,1.2746311e-11
CHAMP1,TCF21,1.274512e-11
NR1H4,ZNF429,1.2741499e-11
USF3,LHX4,1.2739214e-11
TBX22,GFI1B,1.26724724e-11
TCF21,NR1I3,1.26466355e-11
HOXD10,HOXA13,1.2633834e-11
TEF,ZNF28,1.2593055e-11
TBX1,HOXD13,1.2587388e-11
FOXR2,ESR2,1.2571169e-11
TBX1,LHX4,1.2566638e-11
NR1I3,ZNF578,1.2561725e-11
NR1I3,NR5A2,1.2561558e-11
SCML4,ZNF544,1.25474535e-11
NR1H4,SRCAP,1.254329e-11
NR1I3,NCOA3,1.2529685e-11
IRF4,RBSN,1.2493197e-11
PGR,GATA5,1.2477527e-11
HOXD10,BNC1,1.2439128e-11
SRCAP,JRK,1.2436849e-11
TBX1,PAX3,1.2433719e-11
HNF4A,NEUROG1,1.2418242e-11
EBF2,SNAI3,1.23816304e-11
ZKSCAN3,HOXA13,1.2379269e-11
TBX1,HOXD13,1.2374029e-11
TCF21,ELF5,1.2359452e-11
USF3,HNF1A,1.2351463e-11
CHAMP1,NR2F2,1.2342066e-11
HOXD10,ZNF391,1.2328749e-11
ETS2,NR2F2,1.2321367e-11
EBF2,ESRRB,1.2319534e-11
ZNF579,ZFP57,1.2316575e-11
SCML4,NR1H4,1.2302206e-11
TCF21,HOXA3,1.2276258e-11
HOXD3,ESR2,1.2224386e-11
SCML4,ESR2,1.22028386e-11
TBX1,SCML4,1.2172386e-11
TCF21,HOXA3,1.21622434e-11
IKZF1,TLX3,1.21548e-11
PAX3,IRF4,1.2111963e-11
JRK,HOXD3,1.2093173e-11
IKZF1,FOXA1,1.2084296e-11
FOXA1,JRK,1.2077498e-11
TBX22,ZNF429,1.2060418e-11
IKZF1,PAX3,1.2043407e-11
MYCN,ZNF316,1.2039572e-11
IKZF1,MTERF3,1.20166065e-11
HOXD10,ZSCAN30,1.1967407e-11
TCF21,ESR2,1.1907071e-11
NANOG,NR2F2,1.1887941e-11
NR1I3,HOXA13,1.1863659e-11
ZNF215,TCF21,1.1717149e-11
FOXO3,NR2F2,1.1645984e-11
NR1I3,NR5A2,1.1639211e-11
TBX1,ZFP90,1.1618383e-11
IKZF1,ZNF316,1.15887265e-11
TBX22,NANOG,1.1557955e-11
GLI4,PAX3,1.1557735e-11
GLI4,PAX3,1.1557735e-11
ZNF215,USF3,1.1533115e-11
NR1I3,HOXD13,1.15226925e-11
NR1H4,FOXA1,1.15073185e-11
ZNF800,TFAP2A,1.14927096e-11
TCF21,GLI4,1.1488502e-11
MYCN,ZNF543,1.14763685e-11
IKZF1,LHX4,1.1474333e-11
TCF21,JRK,1.1451726e-11
IKZF1,FOXA1,1.142851e-11
HOXD10,ISX,1.1415111e-11
NR1H4,FOXA1,1.1395707e-11
HOXD10,NR5A2,1.13203604e-11
FOXA1,JRK,1.13120294e-11
TCF21,PAX9,1.1307132e-11
IKZF1,HNF1A,1.1304307e-11
PGR,TCF21,1.1304006e-11
USF3,HOXD3,1.1268058e-11
ZNF579,LHX4,1.12029734e-11
NR1H4,NANOG,1.119883e-11
SCML4,NR1I2,1.1195733e-11
PGR,NEUROG1,1.1167879e-11
TCF21,ELF5,1.1102972e-11
TBX1,ISX,1.10928116e-11
IKZF1,HOXD12,1.1076363e-11
IRF4,ZNF544,1.1071611e-11
PGR,MTERF3,1.1068971e-11
EBF2,FOXR2,1.1058736e-11
EBF2,NR1H4,1.1058125e-11
ZNF492,HOXA13,1.1034148e-11
EBF2,NR1H4,1.0996875e-11
EBF2,ZNF391,1.0995073e-11
DLX4,ZKSCAN3,1.096364e-11
EBF2,SCML4,1.0950619e-11
TCF21,ELF5,1.0929294e-11
ZNF429,NR2F2,1.0906762e-11
JRK,FOXG1,1.0900439e-11
PGR,HOXD12,1.0897737e-11
MYCN,LHX4,1.0865898e-11
ZNF560,ISX,1.085289e-11
TCF21,FOXJ2,1.0849786e-11
TCF21,PAX9,1.0848006e-11
FOXO3,NR2F2,1.0845648e-11
SCML4,SCML4,1.08422975e-11
GFI1B,NR2F2,1.07953325e-11
NR1I3,ZNF578,1.0740578e-11
TCF21,ZKSCAN3,1.0738999e-11
DLX4,GLI4,1.0727494e-11
TFAP2A,MTERF3,1.0673124e-11
TCF21,RARB,1.0667079e-11
ZNF543,NR2F2,1.0660388e-11
IKZF1,FOXG1,1.0658395e-11
SCML4,HOXA13,1.0652806e-11
TBX22,ISX,1.0651466e-11
HOXD10,ESRRB,1.0648988e-11
HNF4A,SRCAP,1.0624905e-11
IRF4,HOXA13,1.0621318e-11
SCML4,ESR2,1.0592368e-11
HNF4A,ISX,1.0580455e-11
IKZF1,FOXA1,1.0535367e-11
RARG,NCOA3,1.052671e-11
MYCN,HNF1A,1.05056484e-11
POU3F3,SCML4,1.0493533e-11
TCF21,ELF5,1.048469e-11
IKZF1,ISX,1.0474156e-11
TBX1,ZNF578,1.0449553e-11
PGR,TLX3,1.044481e-11
IKZF1,ZNF544,1.0432943e-11
EBF2,TCF21,1.0404844e-11
TBX1,HOXD3,1.0401946e-11
TCF21,ETS2,1.0401709e-11
TFAP2A,TLX3,1.03942315e-11
HOXD10,ESR2,1.0388187e-11
HOXD3,IRF4,1.035513e-11
IRF4,SCML4,1.032031e-11
MYCN,FOXG1,1.030196e-11
IKZF1,ZNF543,1.0294084e-11
SCML4,HOXD13,1.02907075e-11
LHX4,ZFP57,1.028127e-11
NR1H4,TCF21,1.0255828e-11
ZNF28,NCOA3,1.0227893e-11
IRF4,NR1I2,1.0195949e-11
HOXD10,TCF21,1.0191789e-11
IKZF1,LHX4,1.01691095e-11
TFAP2A,HOXD12,1.01551345e-11
LHX4,RREB1,1.0108215e-11
SCML4,ESRRB,1.0092397e-11
HOXD10,USF3,1.0088337e-11
IKZF1,ISX,1.0032402e-11
TBX1,HOXA13,1.0030909e-11
TBX22,NEUROG1,1.0029953e-11
IKZF1,FOXA1,1.00069085e-11
EBF2,ESR2,9.999754e-12
JRK,PRDM5,9.999372e-12
TBX1,NR1H4,9.989422e-12
ZNF672,NR2F2,9.974704e-12
HOXD10,SNAI3,9.933372e-12
GLI4,FOXG1,9.881444e-12
GLI4,FOXG1,9.881444e-12
USF3,PAX3,9.875639e-12
ZNF215,ESR2,9.87498e-12
HNF4A,GATA5,9.874755e-12
SCML4,NR5A2,9.848008e-12
ESR2,FOXJ2,9.815024e-12
HNF4A,TCF21,9.786572e-12
PAX9,IRF4,9.762857e-12
IKZF1,SCML4,9.75076e-12
TBX1,PAX9,9.681544e-12
TBX1,ZNF391,9.679217e-12
DLX4,ZNF85,9.668386e-12
GLI4,HOXD3,9.666063e-12
GLI4,HOXD3,9.666063e-12
TCF21,GLI4,9.665657e-12
TFAP2A,HNF1A,9.663924e-12
MTERF3,JRK,9.648085e-12
IKZF1,PAX3,9.599571e-12
USF3,ZFP90,9.553924e-12
TBX22,SRCAP,9.522668e-12
TBX1,PRDM5,9.52009e-12
IRF4,FOXK1,9.50775e-12
DLX4,FOXO3,9.5010605e-12
PGR,ZNF391,9.498886e-12
TCF21,ELF5,9.495281e-12
IKZF1,RBSN,9.4908265e-12
NR1I3,NR1H4,9.4782e-12
TBX1,IRF4,9.458227e-12
IKZF1,ZNF316,9.457433e-12
TBX1,FOXK1,9.440996e-12
TCF21,ELF5,9.428723e-12
TLX3,JRK,9.421964e-12
PRDM5,IRF4,9.404315e-12
PGR,ZNF316,9.394616e-12
NR1H4,GATA5,9.385481e-12
USF3,HNF1A,9.3561695e-12
GATA5,NR2F2,9.355294e-12
IRF4,IRF4,9.312567e-12
MYCN,ZNF391,9.282262e-12
HOXA3,HOXA13,9.271078e-12
EBF2,HOXD13,9.232433e-12
SCML4,ESRRB,9.212767e-12
IKZF1,NR1I2,9.211115e-12
TCF21,ZKSCAN3,9.199615e-12
IKZF1,ZFP90,9.170952e-12
DLX4,RARB,9.1616515e-12
PGR,LHX4,9.130721e-12
JRK,PAX9,9.089523e-12
USF3,PRDM5,9.073605e-12
HOXD10,FOXR2,9.050754e-12
MYCN,ZFP90,9.045956e-12
ZNF215,NR1H4,8.982565e-12
IRF4,ZSCAN30,8.98056e-12
HOXD10,SCML4,8.980457e-12
EBF2,NR5A2,8.973779e-12
TFAP2A,LHX4,8.969142e-12
IKZF1,HNF1A,8.924978e-12
MYCN,TCF21,8.924876e-12
TCF21,GLI4,8.9060165e-12
JRK,RBSN,8.8699595e-12
DLX4,FOXO3,8.861522e-12
ISX,NR2F2,8.845681e-12
EBF2,HOXD3,8.799607e-12
MYCN,PAX3,8.760955e-12
NR1H4,NEUROG1,8.709721e-12
HOXD10,HOXD3,8.69669e-12
LHX4,JRK,8.675632e-12
TBX1,ZNF578,8.654115e-12
TCF21,ZKSCAN3,8.635318e-12
EBF2,TCF21,8.617334e-12
TBX22,TCF21,8.606116e-12
TBX1,ESRRB,8.575884e-12
EBF2,TCF21,8.551431e-12
PGR,LHX4,8.549295e-12
HOXD12,JRK,8.538963e-12
TCF21,FOXO3,8.534208e-12
USF3,ZNF543,8.532418e-12
LHX4,JRK,8.512327e-12
DLX4,NEUROG1,8.496139e-12
DLX4,NANOG,8.488008e-12
IKZF1,HOXD13,8.485872e-12
DLX4,ZNF429,8.482068e-12
NR1I3,SCML4,8.473062e-12
TFAP2A,ZNF316,8.464791e-12
NR1I3,FOXR2,8.4635805e-12
TCF21,ETS2,8.448871e-12
TCF21,FOXO3,8.433302e-12
PGR,HNF1A,8.429765e-12
HOXD10,NR1H4,8.415627e-12
NR1I3,SNAI3,8.3599525e-12
IKZF1,LHX4,8.3567485e-12
USF3,HOXD3,8.351808e-12
TBX1,BNC1,8.342956e-12
EBF2,SCML4,8.335894e-12
TBX1,TCF21,8.329187e-12
TBX22,GATA5,8.307403e-12
HNF4A,FOXA1,8.290561e-12
HOXD10,TCF21,8.275236e-12
BNC1,IRF4,8.2571675e-12
DLX4,ETS2,8.240003e-12
PHOX2B,NCOA3,8.225839e-12
HOXD10,NR1H4,8.202026e-12
TCF21,ISX,8.191785e-12
JRK,IRF4,8.187568e-12
NR1H4,MTERF3,8.185507e-12
TBX1,HOXA13,8.138709e-12
HNF1A,NR2F2,8.1214506e-12
TEF,NCOA3,8.106191e-12
GLI4,PRDM5,8.093199e-12
GLI4,PRDM5,8.093199e-12
DLX4,ZNF672,8.047957e-12
TCF21,JRK,8.043247e-12
HOXD10,NR5A2,8.039442e-12
IKZF1,HOXD3,8.023082e-12
JRK,HOXD3,8.022073e-12
NR1H4,HOXD12,8.016016e-12
IKZF1,ZNF391,8.011614e-12
TFAP2A,PAX3,7.990706e-12
HNF4A,FOXA1,7.9825565e-12
ETS2,HOXA13,7.963669e-12
USF3,PAX9,7.9521025e-12
TBX1,ZSCAN30,7.941295e-12
LHX4,PRDM14,7.915406e-12
NR1H4,TCF21,7.914289e-12
TFAP2A,LHX4,7.913323e-12
NR1I3,SCML4,7.900052e-12
FOXG1,NR2F2,7.889947e-12
DLX4,GFI1B,7.886171e-12
HOXD3,IRF4,7.862216e-12
IRF4,HOXA13,7.849151e-12
SCML4,ZNF578,7.8414445e-12
ISX,HOXA13,7.830236e-12
SRCAP,NR2F2,7.816477e-12
HOXD10,ESR2,7.806703e-12
NR1H4,GATA5,7.802178e-12
IRF4,ESRRB,7.771019e-12
NR1H4,TLX3,7.761953e-12
TBX1,NCOA3,7.760339e-12
ZNF215,NR1H4,7.759614e-12
LHX4,GATA3,7.706869e-12
HNF4A,HNF1A,7.698098e-12
EBF2,ISX,7.696674e-12
GLI4,RBSN,7.692198e-12
GLI4,RBSN,7.692198e-12
ELF5,HOXA13,7.6860384e-12
JRK,HOXA13,7.667252e-12
TCF21,NR2F2,7.652525e-12
SCML4,NR5A2,7.630808e-12
TBX22,FOXA1,7.606381e-12
IKZF1,ZNF544,7.5835935e-12
NR1I3,ESR2,7.5750795e-12
HNF4A,MTERF3,7.559549e-12
GLI4,HOXA13,7.542971e-12
JRK,ZNF544,7.538268e-12
IKZF1,PAX3,7.52854e-12
TCF21,ETS2,7.517348e-12
NR1H4,NEUROG1,7.496215e-12
HNF4A,TLX3,7.495614e-12
GLI4,PAX9,7.475839e-12
GLI4,PAX9,7.475839e-12
USF3,PAX3,7.443669e-12
TCF21,FOXO3,7.43069e-12
USF3,FOXG1,7.427969e-12
IKZF1,HOXA13,7.41455e-12
JRK,BNC1,7.409545e-12
TFAP2A,TCF21,7.366046e-12
TBX22,FOXA1,7.3542405e-12
IKZF1,ZFP90,7.3542405e-12
MYCN,ZNF544,7.345422e-12
MYCN,HOXD3,7.3375524e-12
LHX4,TP63,7.333397e-12
ZNF316,JRK,7.314623e-12
IKZF1,PAX9,7.311748e-12
MYCN,RBSN,7.285702e-12
PAX9,HOXA13,7.280507e-12
IKZF1,PRDM5,7.2680195e-12
TCF21,FOXO3,7.2544475e-12
TCF21,ZNF672,7.2326177e-12
MTERF3,NR2F2,7.2247317e-12
TLX3,NR2F2,7.223009e-12
FOXA1,NR2F2,7.2130414e-12
IKZF1,ZNF578,7.2115287e-12
PAX3,NR2F2,7.1558037e-12
ZKSCAN3,HOXA13,7.1379604e-12
TBX1,NR5A2,7.1127227e-12
TCF21,FOXO3,7.0965287e-12
HNF4A,HOXD12,7.0955945e-12
