Source,Target
ONECUT2,REPIN1
ONECUT2,PRDM15
ONECUT2,ZBTB24
ONECUT2,ZNF705G
ONECUT2,ZNF771
ONECUT2,ZNF214
ONECUT2,PATZ1
ONECUT2,ZSCAN20
ONECUT2,ZNF572
ONECUT2,ZNF33B
ONECUT2,RAG1
ONECUT2,ZKSCAN3
ONECUT2,SP140L
ONECUT2,SPZ1
ONECUT2,TBX3
ONECUT2,ZNF214
ONECUT2,TFAP2B
ONECUT2,SRY
ONECUT2,TLX1
ONECUT2,WT1
ONECUT2,PAX8
ONECUT2,POU6F1
ONECUT2,SOX4
ONECUT2,ZNF397
ONECUT2,TCF24
ONECUT2,ZNF365
ONECUT2,PLSCR1
ONECUT2,POU5F2
ONECUT2,ZNF852
ONECUT2,ZNF578
ONECUT2,PAX8
ONECUT2,ZNF556
ONECUT2,RORA
ONECUT2,TFAP2C
ONECUT2,ZFP42
ONECUT2,RARB
ONECUT2,SP100
ONECUT2,ZNF595
ONECUT2,ZNF585B
ONECUT2,SPIC
ONECUT2,TP63
ONECUT2,TP63
ONECUT2,RFX6
ONECUT2,ZSCAN4
CDX4,SCML4
CDX4,USF3
CDX4,PGR
CDX4,NR1H4
CDX4,TCF21
CDX4,TBX22
CDX4,ZNF215
CDX4,HNF4A
CDX4,DLX4
CDX4,IKZF1
CDX4,TBX1
CDX4,HOXD10
CDX4,EBF2
CDX4,PHOX2B
CDX4,RARG
CDX4,ZNF560
CDX4,OTP
CDX4,ZNF750
CDX4,ZNF518B
CDX4,ZBTB10
CDX4,ZNF28
CDX4,HOXD3
CDX4,SP7
CDX4,DMRT3
CDX4,VENTX
CDX4,ZNF181
CDX4,NFIX
CDX4,ZNF579
CDX4,LHX4
CDX4,MYB
CDX4,ZFP57
CDX4,POU1F1
CDX4,GLI4
CDX4,ZNF800
CDX4,TFAP2A
CDX4,ZIM3
CDX4,FIGLA
CDX4,ZBED2
CDX4,MBD2
CDX4,RREB1
CDX4,IKZF3
CDX4,HOXD10
CDX4,CRX
CDX4,GATA3
CDX4,ZNF625
CDX4,GATA3
CDX4,TBX3
CDX4,TP63
CDX4,RARB
CDX4,CENPA
CDX4,ESR2
CDX4,ISX
CDX4,NR1I3
CDX4,ZNF280A
CDX4,ZSCAN12
CDX4,PAX3
CDX4,ETS2
CDX4,GLI4
CDX4,ZKSCAN3
CDX4,TBX18
CDX4,HOXB1
CDX4,ZNF672
CDX4,ZNF492
CDX4,ELF5
CDX4,TFAP2A
CDX4,FOXA1
CDX4,SRCAP
CDX4,GFI1B
CDX4,PRDM14
CDX4,ELF3
CDX4,TCF21
CDX4,ZNF429
CDX4,ZNF391
CDX4,HOXD12
CDX4,ZNF316
CDX4,TLX3
CDX4,LHX4
CDX4,JRK
CDX4,GATA5
CDX4,NCOA3
CDX4,PAX3
CDX4,HOXD3
CDX4,NEUROG1
CDX4,PAX9
CDX4,IRF4
CDX4,ZSCAN30
CDX4,HOXA11
CDX4,PRDM13
CDX4,FOXK1
CDX4,HOXA13
CDX4,ESRRB
CDX4,ZNF543
CDX4,NR5A2
CDX4,SCML4
CDX4,FOXR2
CDX4,NR1I2
CDX4,NR2F2
CDX4,SNAI3
CDX4,TCF21
CDX4,ESR2
CDX4,FOXJ2
CDX4,SHOX
CDX4,USF3
CDX4,ZNF578
CDX4,FOXP2
CDX4,NR1H4
CDX4,ZNF777
CDX4,HOXD13
CDX4,ZNF99
CDX4,TBX5
CDX4,DMRTA1
CDX4,SKIL
CDX4,NPAS4
CDX4,TBX1
CDX4,SMAD4
CDX4,ZSCAN23
CDX4,IKZF1
CDX4,ZNF710
CDX4,GATA4
CDX4,RREB1
CDX4,PROX2
CDX4,ONECUT1
CDX4,GATA4
CDX4,E2F2
CDX4,PAX9
CDX4,CREBZF
CDX4,ONECUT2
CDX4,SIM1
CDX4,SIX1
CDX4,SOX5
CDX4,GATAD2A
CDX4,IRF4
CDX4,NEUROD4
CDX4,HOXA1
CDX4,NR1I3
CDX4,PAX4
CDX4,ZNF443
CDX4,NKX2-1
CDX4,DR1
CDX4,ZSCAN10
CDX4,KLF14
CDX4,SCML4
CDX4,HNF1A
CDX4,MEOX2
CDX4,HOXB8
CDX4,EHF
CDX4,POU3F4
CDX4,HOXA13
CDX4,ZNF804B
CDX4,HOXD4
CDX4,ZFP1
CDX4,RREB1
CDX4,PITX1
CDX4,POU2F3
CDX4,ZFP42
CDX4,HMGA2
CDX4,EBF2
CDX4,HMGA2
CDX4,FOXA1
CDX4,FOXE1
CDX4,NR2F6
CDX4,ESR2
CDX4,DOT1L
CDX4,GSX1
CDX4,ELF5
CDX4,ZNF583
CDX4,MKX
CDX4,TBX20
CDX4,HOXD13
CDX4,HOXA7
CDX4,SHOX2
CDX4,REPIN1
CDX4,NFKB2
CDX4,MYNN
CDX4,PRDM15
CDX4,DMRT1
CDX4,HOXA13
CDX4,NR5A2
CDX4,LBX1
CDX4,ZBTB24
CDX4,GSC2
CDX4,ZNF705G
CDX4,ZNF821
CDX4,FOXD3
CDX4,ZNF771
CDX4,ZNF214
CDX4,NFATC2
CDX4,ZNF92
CDX4,HOXB8
CDX4,FOXD3
CDX4,PATZ1
CDX4,IRF6
CDX4,ZSCAN20
CDX4,GATAD2A
CDX4,ZNF324B
CDX4,DMRTC2
CDX4,HMG20B
CDX4,ZNF572
CDX4,ZNF33B
CDX4,ESRRB
CDX4,FOXD3
CDX4,NKX3-2
CDX4,RAG1
CDX4,CREM
CDX4,ZNF782
CDX4,ZKSCAN3
CDX4,EBF3
CDX4,SP140L
CDX4,HES2
CDX4,SPZ1
CDX4,ESR1
CDX4,FOXN1
CDX4,DPF3
CDX4,TBX3
CDX4,ZNF214
CDX4,TFAP2B
CDX4,HOXD8
CDX4,SRY
CDX4,NR1H4
CDX4,TLX1
CDX4,HMGA2
CDX4,ETV7
CDX4,WT1
CDX4,GCM2
CDX4,PAX8
CDX4,POU6F1
CDX4,SOX4
CDX4,ZNF397
CDX4,TCF24
CDX4,HES2
CDX4,HES6
CDX4,ZNF365
CDX4,PLSCR1
CDX4,POU5F2
CDX4,ZNF852
CDX4,ZNF578
CDX4,PAX8
CDX4,RORA
CDX4,HMGA2
CDX4,NR5A2
CDX4,HMGA2
CDX4,TFAP2C
CDX4,ESR1
CDX4,ZFP42
CDX4,HNF1B
CDX4,NKX1-1
CDX4,RARB
CDX4,SP100
CDX4,HOXB9
CDX4,ZNF595
CDX4,ZNF585B
CDX4,SPIC
CDX4,KMT2B
CDX4,HOXC10
CDX4,TP63
CDX4,TP63
CDX4,RFX6
CDX4,FOXR1
CDX4,ZSCAN4
SIM1,USF3
SIM1,TCF21
SIM1,TBX22
SIM1,ZNF215
SIM1,TBX1
SIM1,ZNF560
SIM1,ZNF750
SIM1,TEF
SIM1,ZNF518B
SIM1,ZBTB10
SIM1,ZNF28
SIM1,SP7
SIM1,VENTX
SIM1,ZNF181
SIM1,ZNF579
SIM1,ZFP57
SIM1,ZNF800
SIM1,TFAP2A
SIM1,ZIM3
SIM1,ZBED2
SIM1,ZNF625
SIM1,TBX3
SIM1,TP63
SIM1,ZNF280A
SIM1,ZSCAN12
SIM1,ZKSCAN3
SIM1,TBX18
SIM1,ZNF672
SIM1,ZNF492
SIM1,TFAP2A
SIM1,SRCAP
SIM1,TCF21
SIM1,ZNF429
SIM1,ZNF391
SIM1,ZNF316
SIM1,TLX3
SIM1,ZSCAN30
SIM1,ZNF543
SIM1,SNAI3
SIM1,TCF21
SIM1,USF3
SIM1,ZNF578
SIM1,ZNF777
SIM1,ZNF99
SIM1,TBX5
SIM1,SKIL
SIM1,TBX1
SIM1,SMAD4
SIM1,ZSCAN23
SIM1,ZNF710
SIM1,SIX1
SIM1,SOX5
SIM1,ZNF443
SIM1,ZSCAN10
SIM1,ZNF804B
SIM1,ZFP1
SIM1,ZFP42
SIM1,ZNF583
SIM1,TBX20
SIM1,ZBTB24
SIM1,ZNF705G
SIM1,ZNF821
SIM1,ZNF771
SIM1,ZNF214
SIM1,ZNF92
SIM1,ZSCAN20
SIM1,ZNF324B
SIM1,ZNF572
SIM1,ZNF33B
SIM1,ZNF782
SIM1,ZKSCAN3
SIM1,SP140L
SIM1,SPZ1
SIM1,TBX3
SIM1,ZNF214
SIM1,TFAP2B
SIM1,SRY
SIM1,TLX1
SIM1,WT1
SIM1,SOX4
SIM1,ZNF397
SIM1,TCF24
SIM1,ZNF365
SIM1,ZNF852
SIM1,ZNF578
SIM1,ZNF556
SIM1,TFAP2C
SIM1,ZFP42
SIM1,SP100
SIM1,ZNF595
SIM1,ZNF585B
SIM1,SPIC
SIM1,TP63
SIM1,TP63
SIM1,ZSCAN4
SIX1,USF3
SIX1,TCF21
SIX1,TBX22
SIX1,ZNF215
SIX1,TBX1
SIX1,ZNF560
SIX1,ZNF750
SIX1,ZNF518B
SIX1,ZBTB10
SIX1,ZNF28
SIX1,SP7
SIX1,VENTX
SIX1,ZNF181
SIX1,ZNF579
SIX1,ZFP57
SIX1,ZNF800
SIX1,TFAP2A
SIX1,ZIM3
SIX1,ZBED2
SIX1,ZNF625
SIX1,TBX3
SIX1,TP63
SIX1,ZNF280A
SIX1,ZSCAN12
SIX1,ZKSCAN3
SIX1,TBX18
SIX1,ZNF672
SIX1,ZNF492
SIX1,TFAP2A
SIX1,SRCAP
SIX1,TCF21
SIX1,ZNF429
SIX1,ZNF391
SIX1,ZNF316
SIX1,TLX3
SIX1,ZSCAN30
SIX1,ZNF543
SIX1,SNAI3
SIX1,TCF21
SIX1,USF3
SIX1,ZNF578
SIX1,ZNF777
SIX1,ZNF99
SIX1,TBX5
SIX1,SKIL
SIX1,TBX1
SIX1,SMAD4
SIX1,ZSCAN23
SIX1,ZNF710
SIX1,SOX5
SIX1,ZNF443
SIX1,ZSCAN10
SIX1,ZNF804B
SIX1,ZFP1
SIX1,ZFP42
SIX1,ZNF583
SIX1,TBX20
SIX1,ZBTB24
SIX1,ZNF705G
SIX1,ZNF821
SIX1,ZNF771
SIX1,ZNF214
SIX1,ZNF92
SIX1,ZSCAN20
SIX1,ZNF324B
SIX1,ZNF572
SIX1,ZNF33B
SIX1,ZNF782
SIX1,ZKSCAN3
SIX1,SP140L
SIX1,SPZ1
SIX1,TBX3
SIX1,ZNF214
SIX1,TFAP2B
SIX1,SRY
SIX1,TLX1
SIX1,WT1
SIX1,SOX4
SIX1,ZNF397
SIX1,TCF24
SIX1,ZNF365
SIX1,ZNF852
SIX1,ZNF578
SIX1,TFAP2C
SIX1,ZFP42
SIX1,SP100
SIX1,ZNF595
SIX1,ZNF585B
SIX1,SPIC
SIX1,TP63
SIX1,TP63
SIX1,ZSCAN4
SOX5,USF3
SOX5,TCF21
SOX5,TBX22
SOX5,TBX1
SOX5,ZNF560
SOX5,ZNF750
SOX5,ZNF518B
SOX5,ZBTB10
SOX5,ZNF28
SOX5,SP7
SOX5,VENTX
SOX5,ZNF181
SOX5,ZFP57
SOX5,ZNF800
SOX5,TFAP2A
SOX5,ZIM3
SOX5,ZBED2
SOX5,ZNF625
SOX5,TP63
SOX5,ZNF280A
SOX5,ZSCAN12
SOX5,ZKSCAN3
SOX5,TBX18
SOX5,ZNF672
SOX5,TFAP2A
SOX5,SRCAP
SOX5,TCF21
SOX5,ZNF429
SOX5,ZNF391
SOX5,ZNF316
SOX5,TLX3
SOX5,ZSCAN30
SOX5,ZNF543
SOX5,TCF21
SOX5,USF3
SOX5,ZNF578
SOX5,ZNF777
SOX5,ZNF99
SOX5,TBX5
SOX5,TBX1
SOX5,ZSCAN23
SOX5,ZNF710
SOX5,ZNF443
SOX5,ZNF804B
SOX5,ZFP42
SOX5,ZNF583
SOX5,TBX20
SOX5,ZBTB24
SOX5,ZNF705G
SOX5,ZNF771
SOX5,ZNF92
SOX5,ZNF572
SOX5,ZNF782
SOX5,ZKSCAN3
SOX5,SP140L
SOX5,SPZ1
SOX5,TBX3
SOX5,ZNF214
SOX5,TFAP2B
SOX5,SRY
SOX5,TLX1
SOX5,WT1
SOX5,ZNF397
SOX5,TCF24
SOX5,ZNF365
SOX5,ZNF852
SOX5,ZNF578
SOX5,TFAP2C
SOX5,ZFP42
SOX5,SP100
SOX5,ZNF585B
SOX5,SPIC
SOX5,TP63
SOX5,TP63
SOX5,ZSCAN4
GATAD2A,SCML4
GATAD2A,USF3
GATAD2A,PGR
GATAD2A,NR1H4
GATAD2A,TCF21
GATAD2A,TBX22
GATAD2A,ZNF215
GATAD2A,HNF4A
GATAD2A,MYCN
GATAD2A,IKZF1
GATAD2A,TBX1
GATAD2A,HOXD10
GATAD2A,PHOX2B
GATAD2A,RARG
GATAD2A,ZNF560
GATAD2A,OTP
GATAD2A,ZNF750
GATAD2A,ZNF518B
GATAD2A,ZBTB10
GATAD2A,ZNF28
GATAD2A,HOXD3
GATAD2A,SP7
GATAD2A,VENTX
GATAD2A,ZNF181
GATAD2A,NFIX
GATAD2A,MYB
GATAD2A,ZFP57
GATAD2A,POU1F1
GATAD2A,GLI4
GATAD2A,ZNF800
GATAD2A,TFAP2A
GATAD2A,ZIM3
GATAD2A,ZBED2
GATAD2A,MBD2
GATAD2A,RREB1
GATAD2A,IKZF3
GATAD2A,HOXD10
GATAD2A,ZNF625
GATAD2A,TBX3
GATAD2A,TP63
GATAD2A,ISX
GATAD2A,NR1I3
GATAD2A,ZNF280A
GATAD2A,ZSCAN12
GATAD2A,PAX3
GATAD2A,GLI4
GATAD2A,ZKSCAN3
GATAD2A,TBX18
GATAD2A,HOXB1
GATAD2A,ZNF672
GATAD2A,ZNF492
GATAD2A,TFAP2A
GATAD2A,SRCAP
GATAD2A,GFI1B
GATAD2A,PRDM14
GATAD2A,TCF21
GATAD2A,ZNF429
GATAD2A,ZNF391
GATAD2A,HOXD12
GATAD2A,ZNF316
GATAD2A,TLX3
GATAD2A,LHX4
GATAD2A,JRK
GATAD2A,NCOA3
GATAD2A,PAX3
GATAD2A,HOXD3
GATAD2A,NEUROG1
GATAD2A,PAX9
GATAD2A,IRF4
GATAD2A,ZSCAN30
GATAD2A,HOXA11
GATAD2A,PRDM13
GATAD2A,HOXA13
GATAD2A,ZNF543
GATAD2A,NR1I2
GATAD2A,NR2F2
GATAD2A,SNAI3
GATAD2A,TCF21
GATAD2A,SHOX
GATAD2A,USF3
GATAD2A,ZNF578
GATAD2A,NR1H4
GATAD2A,ZNF777
GATAD2A,HOXD13
GATAD2A,ZNF99
GATAD2A,TBX5
GATAD2A,SKIL
GATAD2A,NPAS4
GATAD2A,TBX1
GATAD2A,SMAD4
GATAD2A,ZSCAN23
GATAD2A,IKZF1
GATAD2A,ZNF710
GATAD2A,PROX2
GATAD2A,ONECUT1
GATAD2A,PAX9
GATAD2A,ONECUT2
GATAD2A,SIM1
GATAD2A,SIX1
GATAD2A,SOX5
GATAD2A,IRF4
GATAD2A,NEUROD4
GATAD2A,HOXA1
GATAD2A,NR1I3
GATAD2A,PAX4
GATAD2A,ZNF443
GATAD2A,NKX2-1
GATAD2A,ZSCAN10
GATAD2A,KLF14
GATAD2A,SCML4
GATAD2A,HNF1A
GATAD2A,MEOX2
GATAD2A,HOXB8
GATAD2A,POU3F4
GATAD2A,HOXA13
GATAD2A,ZNF804B
GATAD2A,HOXD4
GATAD2A,ZFP1
GATAD2A,RREB1
GATAD2A,PITX1
GATAD2A,POU2F3
GATAD2A,ZFP42
GATAD2A,HMGA2
GATAD2A,NR2F6
GATAD2A,GSX1
GATAD2A,ZNF583
GATAD2A,MKX
GATAD2A,TBX20
GATAD2A,HOXD13
GATAD2A,HOXA7
GATAD2A,SHOX2
GATAD2A,REPIN1
GATAD2A,NFKB2
GATAD2A,MYNN
GATAD2A,PRDM15
GATAD2A,HOXA13
GATAD2A,NR5A2
GATAD2A,LBX1
GATAD2A,ZBTB24
GATAD2A,GSC2
GATAD2A,ZNF705G
GATAD2A,ZNF821
GATAD2A,ZNF771
GATAD2A,ZNF214
GATAD2A,NFATC2
GATAD2A,ZNF92
GATAD2A,HOXB8
GATAD2A,PATZ1
GATAD2A,IRF6
GATAD2A,ZSCAN20
GATAD2A,ZNF324B
GATAD2A,HMG20B
GATAD2A,ZNF572
GATAD2A,NKX3-2
GATAD2A,RAG1
GATAD2A,ZNF782
GATAD2A,ZKSCAN3
GATAD2A,SP140L
GATAD2A,HES2
GATAD2A,SPZ1
GATAD2A,TBX3
GATAD2A,ZNF214
GATAD2A,TFAP2B
GATAD2A,HOXD8
GATAD2A,SRY
GATAD2A,NR1H4
GATAD2A,TLX1
GATAD2A,HMGA2
GATAD2A,WT1
GATAD2A,GCM2
GATAD2A,PAX8
GATAD2A,POU6F1
GATAD2A,SOX4
GATAD2A,ZNF397
GATAD2A,TCF24
GATAD2A,HES2
GATAD2A,HES6
GATAD2A,ZNF365
GATAD2A,PLSCR1
GATAD2A,POU5F2
GATAD2A,ZNF852
GATAD2A,ZNF578
GATAD2A,PAX8
GATAD2A,RORA
GATAD2A,HMGA2
GATAD2A,NR5A2
GATAD2A,HMGA2
GATAD2A,TFAP2C
GATAD2A,ZFP42
GATAD2A,HNF1B
GATAD2A,NKX1-1
GATAD2A,RARB
GATAD2A,SP100
GATAD2A,HOXB9
GATAD2A,ZNF595
GATAD2A,ZNF585B
GATAD2A,SPIC
GATAD2A,KMT2B
GATAD2A,HOXC10
GATAD2A,TP63
GATAD2A,TP63
GATAD2A,RFX6
GATAD2A,ZSCAN4
IRF4,SCML4
IRF4,USF3
IRF4,PGR
IRF4,NR1H4
IRF4,TCF21
IRF4,TBX22
IRF4,ZNF215
IRF4,TBX1
IRF4,PHOX2B
IRF4,RARG
IRF4,ZNF560
IRF4,OTP
IRF4,ZNF750
IRF4,ZNF518B
IRF4,ZBTB10
IRF4,ZNF28
IRF4,SP7
IRF4,VENTX
IRF4,ZNF181
IRF4,NFIX
IRF4,ZNF579
IRF4,LHX4
IRF4,MYB
IRF4,ZFP57
IRF4,POU1F1
IRF4,ZNF800
IRF4,TFAP2A
IRF4,ZIM3
IRF4,ZBED2
IRF4,MBD2
IRF4,RREB1
IRF4,ZNF625
IRF4,TBX3
IRF4,TP63
IRF4,RARB
IRF4,ISX
IRF4,NR1I3
IRF4,ZNF280A
IRF4,ZSCAN12
IRF4,PAX3
IRF4,ZKSCAN3
IRF4,TBX18
IRF4,ZNF672
IRF4,ZNF492
IRF4,TFAP2A
IRF4,SRCAP
IRF4,PRDM14
IRF4,TCF21
IRF4,ZNF429
IRF4,ZNF391
IRF4,ZNF316
IRF4,TLX3
IRF4,LHX4
IRF4,JRK
IRF4,NCOA3
IRF4,PAX3
IRF4,NEUROG1
IRF4,PAX9
IRF4,ZSCAN30
IRF4,PRDM13
IRF4,ZNF543
IRF4,NR5A2
IRF4,SCML4
IRF4,NR1I2
IRF4,NR2F2
IRF4,SNAI3
IRF4,TCF21
IRF4,SHOX
IRF4,USF3
IRF4,ZNF578
IRF4,NR1H4
IRF4,ZNF777
IRF4,ZNF99
IRF4,TBX5
IRF4,SKIL
IRF4,NPAS4
IRF4,TBX1
IRF4,SMAD4
IRF4,ZSCAN23
IRF4,ZNF710
IRF4,RREB1
IRF4,PROX2
IRF4,ONECUT1
IRF4,PAX9
IRF4,ONECUT2
IRF4,SIM1
IRF4,SIX1
IRF4,SOX5
IRF4,NEUROD4
IRF4,NR1I3
IRF4,PAX4
IRF4,ZNF443
IRF4,NKX2-1
IRF4,ZSCAN10
IRF4,KLF14
IRF4,SCML4
IRF4,MEOX2
IRF4,POU3F4
IRF4,ZNF804B
IRF4,ZFP1
IRF4,RREB1
IRF4,PITX1
IRF4,POU2F3
IRF4,ZFP42
IRF4,NR2F6
IRF4,ZNF583
IRF4,MKX
IRF4,TBX20
IRF4,SHOX2
IRF4,REPIN1
IRF4,NFKB2
IRF4,MYNN
IRF4,PRDM15
IRF4,NR5A2
IRF4,LBX1
IRF4,ZBTB24
IRF4,ZNF705G
IRF4,ZNF821
IRF4,ZNF771
IRF4,ZNF214
IRF4,NFATC2
IRF4,ZNF92
IRF4,PATZ1
IRF4,IRF6
IRF4,ZSCAN20
IRF4,ZNF324B
IRF4,ZNF572
IRF4,ZNF33B
IRF4,NKX3-2
IRF4,RAG1
IRF4,ZNF782
IRF4,ZKSCAN3
IRF4,SP140L
IRF4,SPZ1
IRF4,TBX3
IRF4,ZNF214
IRF4,TFAP2B
IRF4,SRY
IRF4,NR1H4
IRF4,TLX1
IRF4,WT1
IRF4,PAX8
IRF4,POU6F1
IRF4,SOX4
IRF4,ZNF397
IRF4,TCF24
IRF4,ZNF365
IRF4,PLSCR1
IRF4,POU5F2
IRF4,ZNF852
IRF4,ZNF578
IRF4,PAX8
IRF4,RORA
IRF4,NR5A2
IRF4,TFAP2C
IRF4,ZFP42
IRF4,NKX1-1
IRF4,RARB
IRF4,SP100
IRF4,ZNF595
IRF4,ZNF585B
IRF4,SPIC
IRF4,KMT2B
IRF4,TP63
IRF4,TP63
IRF4,RFX6
IRF4,ZSCAN4
NEUROD4,SCML4
NEUROD4,USF3
NEUROD4,PGR
NEUROD4,NR1H4
NEUROD4,TCF21
NEUROD4,TBX1
NEUROD4,PHOX2B
NEUROD4,RARG
NEUROD4,ZNF560
NEUROD4,OTP
NEUROD4,ZNF750
NEUROD4,ZNF518B
NEUROD4,ZBTB10
NEUROD4,ZNF28
NEUROD4,SP7
NEUROD4,VENTX
NEUROD4,ZNF181
NEUROD4,NFIX
NEUROD4,ZNF579
NEUROD4,ZFP57
NEUROD4,POU1F1
NEUROD4,ZNF800
NEUROD4,TFAP2A
NEUROD4,ZIM3
NEUROD4,ZBED2
NEUROD4,RREB1
NEUROD4,ZNF625
NEUROD4,TBX3
NEUROD4,TP63
NEUROD4,RARB
NEUROD4,NR1I3
NEUROD4,ZNF280A
NEUROD4,ZSCAN12
NEUROD4,PAX3
NEUROD4,ZKSCAN3
NEUROD4,TBX18
NEUROD4,ZNF672
NEUROD4,ZNF492
NEUROD4,TFAP2A
NEUROD4,SRCAP
NEUROD4,PRDM14
NEUROD4,TCF21
NEUROD4,ZNF429
NEUROD4,ZNF391
NEUROD4,ZNF316
NEUROD4,TLX3
NEUROD4,PAX3
NEUROD4,PAX9
NEUROD4,ZSCAN30
NEUROD4,PRDM13
NEUROD4,ZNF543
NEUROD4,SCML4
NEUROD4,NR1I2
NEUROD4,NR2F2
NEUROD4,TCF21
NEUROD4,SHOX
NEUROD4,USF3
NEUROD4,ZNF578
NEUROD4,NR1H4
NEUROD4,ZNF777
NEUROD4,ZNF99
NEUROD4,TBX5
NEUROD4,SKIL
NEUROD4,NPAS4
NEUROD4,TBX1
NEUROD4,SMAD4
NEUROD4,ZSCAN23
NEUROD4,ZNF710
NEUROD4,PROX2
NEUROD4,ONECUT1
NEUROD4,PAX9
NEUROD4,ONECUT2
NEUROD4,SIM1
NEUROD4,SIX1
NEUROD4,SOX5
NEUROD4,NR1I3
NEUROD4,PAX4
NEUROD4,ZNF443
NEUROD4,NKX2-1
NEUROD4,ZSCAN10
NEUROD4,SCML4
NEUROD4,POU3F4
NEUROD4,ZNF804B
NEUROD4,PAX7
NEUROD4,RREB1
NEUROD4,PITX1
NEUROD4,POU2F3
NEUROD4,ZFP42
NEUROD4,NR2F6
NEUROD4,ZNF583
NEUROD4,TBX20
NEUROD4,SHOX2
NEUROD4,REPIN1
NEUROD4,NFKB2
NEUROD4,PRDM15
NEUROD4,NR5A2
NEUROD4,ZBTB24
NEUROD4,ZNF705G
NEUROD4,ZNF821
NEUROD4,ZNF771
NEUROD4,ZNF214
NEUROD4,NFATC2
NEUROD4,PATZ1
NEUROD4,ZNF324B
NEUROD4,ZNF572
NEUROD4,ZNF33B
NEUROD4,NKX3-2
NEUROD4,RAG1
NEUROD4,ZKSCAN3
NEUROD4,SP140L
NEUROD4,SPZ1
NEUROD4,TBX3
NEUROD4,ZNF214
NEUROD4,TFAP2B
NEUROD4,SRY
NEUROD4,NR1H4
NEUROD4,TLX1
NEUROD4,WT1
NEUROD4,PAX8
NEUROD4,POU6F1
NEUROD4,SOX4
NEUROD4,ZNF397
NEUROD4,TCF24
NEUROD4,ZNF365
NEUROD4,PLSCR1
NEUROD4,POU5F2
NEUROD4,ZNF852
NEUROD4,ZNF578
NEUROD4,PAX8
NEUROD4,RORA
NEUROD4,NR5A2
NEUROD4,TFAP2C
NEUROD4,ZFP42
NEUROD4,NKX1-1
NEUROD4,RARB
NEUROD4,SP100
NEUROD4,ZNF595
NEUROD4,ZNF585B
NEUROD4,SPIC
NEUROD4,TP63
NEUROD4,TP63
NEUROD4,RFX6
NEUROD4,ZSCAN4
HOXA1,SCML4
HOXA1,USF3
HOXA1,PGR
HOXA1,NR1H4
HOXA1,TCF21
HOXA1,TBX22
HOXA1,ZNF215
HOXA1,MYCN
HOXA1,IKZF1
HOXA1,TBX1
HOXA1,HOXD10
HOXA1,PHOX2B
HOXA1,RARG
HOXA1,ZNF560
HOXA1,OTP
HOXA1,ZNF750
HOXA1,ZNF518B
HOXA1,ZBTB10
HOXA1,ZNF28
HOXA1,HOXD3
HOXA1,SP7
HOXA1,VENTX
HOXA1,ZNF181
HOXA1,NFIX
HOXA1,MYB
HOXA1,ZFP57
HOXA1,POU1F1
HOXA1,ZNF800
HOXA1,TFAP2A
HOXA1,ZIM3
HOXA1,ZBED2
HOXA1,MBD2
HOXA1,ZNF517
HOXA1,RREB1
HOXA1,IKZF3
HOXA1,HOXD10
HOXA1,ZNF625
HOXA1,TBX3
HOXA1,TP63
HOXA1,ISX
HOXA1,NR1I3
HOXA1,ZNF280A
HOXA1,ZSCAN12
HOXA1,PAX3
HOXA1,ZKSCAN3
HOXA1,TBX18
HOXA1,HOXB1
HOXA1,ZNF672
HOXA1,ZNF492
HOXA1,TFAP2A
HOXA1,SRCAP
HOXA1,PRDM14
HOXA1,TCF21
HOXA1,ZNF429
HOXA1,ZNF391
HOXA1,HOXD12
HOXA1,ZNF316
HOXA1,TLX3
HOXA1,LHX4
HOXA1,JRK
HOXA1,NCOA3
HOXA1,PAX3
HOXA1,HOXD3
HOXA1,PAX9
HOXA1,IRF4
HOXA1,ZSCAN30
HOXA1,HOXA11
HOXA1,PRDM13
HOXA1,HOXA13
HOXA1,ZNF543
HOXA1,NR5A2
HOXA1,SCML4
HOXA1,NR1I2
HOXA1,NR2F2
HOXA1,SNAI3
HOXA1,TCF21
HOXA1,SHOX
HOXA1,USF3
HOXA1,ZNF578
HOXA1,NR1H4
HOXA1,ZNF777
HOXA1,HOXD13
HOXA1,ZNF99
HOXA1,TBX5
HOXA1,SKIL
HOXA1,NPAS4
HOXA1,TBX1
HOXA1,SMAD4
HOXA1,ZSCAN23
HOXA1,IKZF1
HOXA1,ZNF710
HOXA1,PROX2
HOXA1,ONECUT1
HOXA1,PAX9
HOXA1,ONECUT2
HOXA1,SIM1
HOXA1,SIX1
HOXA1,SOX5
HOXA1,IRF4
HOXA1,NEUROD4
HOXA1,NR1I3
HOXA1,PAX4
HOXA1,ZNF443
HOXA1,NKX2-1
HOXA1,ZSCAN10
HOXA1,KLF14
HOXA1,SCML4
HOXA1,MEOX2
HOXA1,HOXB8
HOXA1,POU3F4
HOXA1,HOXA13
HOXA1,ZNF804B
HOXA1,HOXD4
HOXA1,ZFP1
HOXA1,RREB1
HOXA1,PITX1
HOXA1,POU2F3
HOXA1,ZFP42
HOXA1,NR2F6
HOXA1,ZNF583
HOXA1,MKX
HOXA1,TBX20
HOXA1,HOXD13
HOXA1,HOXA7
HOXA1,SHOX2
HOXA1,REPIN1
HOXA1,NFKB2
HOXA1,MYNN
HOXA1,PRDM15
HOXA1,HOXA13
HOXA1,NR5A2
HOXA1,LBX1
HOXA1,ZBTB24
HOXA1,ZNF705G
HOXA1,ZNF821
HOXA1,ZNF771
HOXA1,ZNF214
